0.0,0.8371751771271108
0.101,0.9361091446861254
0.202,1.0048749254194127
0.303,1.041740123952029
0.404,1.046023184581819
0.505,1.0181003560415516
0.606,0.9593778014623293
0.707,0.8722302437839091
0.808,0.7599086403483145
0.909,0.6264203866479703
1.01,0.47638642500044515
1.111,0.31488035091409927
1.212,0.14725514545369445
1.313,-0.021036500163299943
1.414,-0.18462217042636975
1.515,-0.33838400229656923
1.616,-0.4776215147289554
1.717,-0.5981977256909636
1.818,-0.6966639371561891
1.919,-0.7703593627714946
2.02,-0.8174826863652975
2.121,-0.8371336391792223
2.222,-0.8293237340649773
2.323,-0.7949563589688355
2.424,-0.7357774728797372
2.525,-0.6542991293621537
2.626,-0.5536989426484678
2.727,-0.4376993794760441
2.828,-0.31043138149462546
2.929,-0.17628727865911675
3.03,-0.03976823014692743
3.131,0.0946684809492645
3.232,0.22275706991487587
3.333,0.3405608379348131
3.434,0.4445952185092855
3.535,0.5319323715250944
3.636,0.6002841352019113
3.737,0.6480609665032335
3.838,0.6744053893126827
3.939,0.6791993941628127
4.04,0.6630461601917614
4.141,0.6272273663102118
4.242,0.5736381928700733
4.343,0.5047028586898481
4.444,0.42327416603004664
4.545,0.33252101746731266
4.646,0.23580820823491533
4.747,0.13657297581922279
4.848,0.038202801735826686
4.949,-0.056081189207282334
5.051,-0.14415089573081485
5.152,-0.2216794841060996
5.253,-0.2874383581656865
5.354,-0.33979982603257153
5.455,-0.37767840950744924
5.556,-0.40054813639814785
5.657,-0.4084387120003846
5.758,-0.40191132437922594
5.859,-0.3820155790919538
5.96,-0.35022972935237
6.061,-0.3083869435403646
6.162,-0.2585908134231807
6.263,-0.2031236380258985
6.364,-0.14435120937609436
6.465,-0.08462787234909663
6.566,-0.026205532071346127
6.667,0.02884995524350953
6.768,0.07873193742972584
6.869,0.12195307404291633
6.97,0.15739037232208786
7.071,0.1843137652619734
7.172,0.2023975270800853
7.273,0.21171451933884877
7.374,0.21271394824128076
7.475,0.20618396361004332
7.576,0.19320101791952293
7.677,0.1750684072305072
7.778,0.1532468161735503
7.879,0.1292799715748223
7.98,0.10471866392336282
8.081,0.08104641767313259
8.182,0.059609980576828425
8.283,0.0415575642335001
8.384,0.027787413093441682
8.485,0.018908822102220557
8.586,0.015217182701477872
8.687,0.016684034943792336
8.788,0.022962464262221594
8.889,0.033407530595244594
8.99,0.047110781139824476
9.091,0.0629473014209927
9.192,0.07963322647275373
9.293,0.09579118606413806
9.394,0.11002081308806089
9.495,0.12097121644348752
9.596,0.12741221839539418
9.697,0.12830118596082696
9.798,0.12284244568614677
9.899,0.1105365554798744
10.0,0.09121710527163385
